airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket,am_crib,am_workspace,am_pool,am_grill,am_gym,am_elevator,am_beach,am_seaview,am_spa,am_parking,am_dishwasher,tx_family,tx_couple,tx_group,tx_biz,tx_long,tx_luxury,tx_seafront,pets_ok,guests,bedrooms,beds,baths,beds_per_bed,guests_per_bed,cleaning_fee_c,price_wd,price_we,weekend_price_premium,occ_wd,occ_we,weekend_occ_lift,occ_high,occ_low,season_concentration,segment
51669111,0.1876855080124483,15586.60409919358,742.0117791221556,105,3,8,apartamento,8,5.0,False,300.0,57,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.1748929481070066,349,1367,31209.586287616847,0.1689169572112035,3,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,8,3,3,2.0,1.0,2.6666666666666665,300.0,800.0,800.0,0.0,0.5185185185185186,0.33333333333333337,-0.18518518518518523,0.4285714285714286,0.027027027027026973,0.40154440154440163,Grupos e amigos
51683537,0.9635234652675952,50132.21268680076,494.40430714755064,105,2,5,apartamento,22,5.0,False,300.0,14,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0838558020264024,373,1921,100381.430597754,0.8671711187408357,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,5,2,3,2.0,1.5,2.5,300.0,400.0,400.0,0.0,1.0,1.0,0.0,,0.5135135135135135,,Famílias
51785337,0.8651038936651491,32986.54432611511,360.03184805764,105,2,6,apartamento,9,5.0,False,200.0,17,0,2.0,True,False,Morretes,Morretes,0.4480176172859583,169,964,66050.07703566753,0.7785935042986342,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2,4,2.0,2.0,3.0,200.0,317.0,322.16666,0.016298611987381584,1.0,1.0,0.0,,0.0,,Famílias
51825638,0.6400379708275723,48673.6849297605,706.6772312951877,105,3,6,apartamento,8,5.0,False,50.0,13,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.1929576280091914,215,1088,97460.97097765064,0.5760341737448151,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,50.0,650.0,650.0,0.0,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.75,0.0,0.75,Famílias
51866473,0.9253598856249616,53419.18277686555,547.2228126234918,105,3,8,apartamento,30,4.96999979019165,False,250.0,23,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1046352949404198,316,1768,106963.04234575498,0.8328238970624655,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,3,3,2.0,1.0,2.6666666666666665,250.0,450.0,450.0,0.0,1.0,1.0,0.0,,0.2432432432432432,,Grupos e amigos
51983017,0.9522649258597464,65620.02029665763,654.3329750070072,105,2,5,apartamento,41,5.0,False,275.0,14,0,1.0,True,False,Meia Praia,Meia Praia (beach band),0.0857625523552,274,1740,131393.19332231343,0.8570384332737719,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,5,2,2,1.0,1.0,2.5,275.0,549.0,549.0,0.0,1.0,1.0,0.0,,0.5405405405405406,,Famílias
51990592,0.697809262595218,68511.97642565401,916.2950262127332,105,3,12,apartamento,44,4.929999828338623,True,250.0,24,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1231911972734047,344,1502,137183.85521206944,0.6280283363356962,3,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,12,3,7,2.0,2.3333333333333335,4.0,250.0,942.25,970.0,0.02945078270098178,0.8888888888888888,0.75,-0.13888888888888884,0.6428571428571428,0.5405405405405406,0.10231660231660222,Alto padrão e frente-mar
52025452,0.8027557319456698,38307.55739243082,448.68791106679333,105,3,8,apartamento,36,4.559999942779541,False,200.0,48,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2949162648029385,446,1996,76704.52205613923,0.7224801587511028,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,8,3,4,2.0,1.3333333333333333,2.6666666666666665,200.0,400.0,400.0,0.0,1.0,1.0,0.0,0.7857142857142857,0.3513513513513513,0.4343629343629344,Grupos e amigos
52059007,0.1309997323431942,13760.76156299341,933.487480743309,105,2,6,apartamento,1,5.0,False,50.0,44,0,2.0,False,False,Centro,Centro,0.1012962005487793,234,767,27553.63982111946,0.1178997591088748,2,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,6,2,2,2.0,1.0,3.0,50.0,1000.0,1000.0,0.0,0.2962962962962963,0.33333333333333337,0.03703703703703709,0.0,0.0,0.0,Famílias
52172003,0.9370074565489296,37826.36363276452,382.95879092769366,105,2,6,apartamento,25,5.0,False,610.0,12,0,2.0,True,True,Centro,Centro,0.1118532852191488,162,740,75741.011462825,0.8433067108940365,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,4,2.0,2.0,3.0,610.0,317.0,317.0,0.0,1.0,1.0,0.0,,0.0,,Famílias
52214716,0.5510600317862993,91616.85507225212,1534.2302128758618,105,4,11,apartamento,7,5.0,True,350.0,31,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.0986935476592277,296,1511,183447.5377433546,0.4959540286076693,4,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,11,4,6,3.0,1.5,2.75,350.0,1657.0,1657.0,0.0,0.5555555555555556,0.5,-0.05555555555555558,0.4285714285714286,0.21621621621621623,0.21235521235521237,Alto padrão e frente-mar
52266549,0.7275684949439919,55341.04711330747,711.4071738466472,105,3,8,apartamento,14,4.789999961853027,False,300.0,26,0,2.0,False,False,Morretes,Morretes,0.0129001882171288,69,644,110811.25652118148,0.6548116454495927,3,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,8,3,7,2.0,2.3333333333333335,2.6666666666666665,300.0,700.0,700.0,0.0,0.9259259259259259,1.0,0.07407407407407407,0.7142857142857143,0.0,0.7142857142857143,Grupos e amigos
52346232,0.8472898195872092,65270.21209233979,726.5067964762068,105,3,8,apartamento,47,4.769999980926514,True,300.0,12,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0354565924660841,206,1781,130692.7604847758,0.7625608376284883,3,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,8,3,6,2.0,2.0,2.6666666666666665,300.0,890.0,890.0,0.0,0.6666666666666667,0.9166666666666666,0.2499999999999999,0.7142857142857143,0.29729729729729726,0.41698841698841704,Grupos e amigos
52348108,0.9330396446082329,61540.92066595159,625.5393574867926,105,2,6,apartamento,25,4.760000228881836,False,250.0,18,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.254494117862175,300,1276,123225.4737157769,0.8397356801474095,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,3,2.0,1.5,3.0,250.0,400.0,400.0,0.0,1.0,1.0,0.0,,0.0,,Famílias
52354467,0.8108049645252924,53360.94247532872,619.1421582809636,105,3,6,apartamento,20,4.900000095367432,False,250.0,20,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0870160979283289,147,691,106846.42581372125,0.7297244680727631,3,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,6,3,3,2.0,1.0,2.0,250.0,450.0,455.0,0.011111111111111072,1.0,1.0,0.0,0.9285714285714286,0.0,0.9285714285714286,Famílias
52365560,0.5207216675649109,19777.287139471435,349.6289970771105,105,1,4,apartamento,10,4.800000190734863,False,200.0,20,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.6820599737864149,189,1790,39600.733141495744,0.4686495008084198,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1.0,1.0,4.0,200.0,300.0,300.0,0.0,1.0,1.0,0.0,,0.0,,Casais e escapadas curtas
52472131,0.2255005373809212,16995.080013635477,675.8155059294616,105,2,6,apartamento,19,4.840000152587891,False,200.0,25,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2108497986397123,376,1745,34029.825404877716,0.2029504836428291,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6,2,3,2.0,1.5,3.0,200.0,600.0,600.0,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.1428571428571429,0.3783783783783784,-0.2355212355212355,Famílias
52474050,0.97396785834251,79410.66938851411,775.2564465373448,105,2,7,apartamento,41,4.929999828338623,False,250.0,17,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.3425629115203772,383,1660,159006.6779566481,0.876571072508259,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,7,2,4,2.0,2.0,3.5,250.0,780.0,780.0,0.0,0.6666666666666667,0.5,-0.16666666666666674,0.8214285714285714,0.7027027027027026,0.11872586872586877,Famílias
52530322,0.5410144526870918,29764.92250741921,507.2927134927087,105,2,6,apartamento,11,4.909999847412109,False,250.0,14,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.4246087704726231,199,1229,59599.31434888955,0.4869130074183826,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,6,2,3,2.0,1.5,3.0,250.0,455.1875,450.0,-0.011396402581353882,0.6666666666666667,0.875,0.20833333333333326,0.75,0.0,0.75,Famílias
52536443,0.9879136238915982,43593.42307461645,419.9418356596336,105,2,5,apartamento,13,5.0,False,260.0,13,0,2.0,True,False,Centro,Centro,0.1006958623520394,156,744,87288.59027671206,0.8891222615024384,2,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,5,2,4,2.0,2.0,2.5,260.0,400.0,400.0,0.0,1.0,1.0,0.0,,0.43243243243243246,,Famílias
52596621,0.0636822886708416,7648.743874038567,1060.5531981918084,105,3,6,apartamento,11,5.0,False,300.0,51,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.042212202824041,248,1564,15315.339403599655,0.0573140598037574,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,3,3,3.0,1.0,2.0,300.0,1192.5,1140.0,-0.04402515723270439,0.18518518518518523,0.08333333333333337,-0.10185185185185186,0.0357142857142857,0.0,0.0357142857142857,Famílias
52619006,0.8577457708953796,47238.68684200105,519.7556665084375,105,2,6,apartamento,70,5.0,False,260.0,70,0,2.0,True,False,Centro,Centro,0.067171215020564,158,763,94587.62561277986,0.7719711938058417,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,6,2,3,2.0,1.5,3.0,260.0,480.0,480.0,0.0,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.8571428571428572,0.3513513513513513,0.5057915057915059,Famílias
52627650,0.9870211693572292,32988.27873853495,318.0507010311049,105,1,3,apartamento,50,4.800000190734863,False,200.0,7,0,1.0,False,False,Morretes,Morretes,0.5266065397788786,101,1221,66053.54990850955,0.8883190524215063,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1.0,1.0,3.0,200.0,350.0,360.5,0.030000000000000027,0.11111111111111116,0.0,-0.11111111111111116,0.5714285714285714,,,Casais e escapadas curtas
52646204,0.7690894867653034,85153.09542639091,1038.605398707771,105,4,10,apartamento,12,5.0,False,250.0,29,0,4.0,True,False,Meia Praia,Meia Praia (beach band),0.1721329225096182,355,1489,170504.93246987113,0.6921805380887731,4,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,10,4,6,4.0,1.5,2.5,250.0,899.0,899.0,0.0,1.0,0.9166666666666666,-0.08333333333333337,0.9642857142857143,0.0,0.9642857142857143,Grupos e amigos
52650644,0.6779250647264027,52243.47365957934,718.1559590137814,105,3,7,apartamento,12,4.920000076293945,False,150.0,13,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.4621105002888201,330,1577,104608.88008490816,0.6101325582537624,3,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,7,3,3,2.0,1.0,2.3333333333333335,150.0,600.0,600.0,0.0,0.7777777777777778,0.75,-0.02777777777777779,0.6071428571428572,0.0,0.6071428571428572,Famílias
52652931,0.8573989745981954,42394.3600711156,466.632619631949,105,2,5,apartamento,18,5.0,False,250.0,27,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2228788671505494,453,1974,84887.66573703091,0.7716590771383759,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5,2,2,2.0,1.0,2.5,250.0,390.0,390.0,0.0,0.7777777777777778,1.0,0.2222222222222222,0.9285714285714286,0.3783783783783784,0.5501930501930502,Famílias
52670832,0.9954890330896524,62589.78416267417,598.6281872819303,105,3,8,apartamento,27,4.929999828338623,False,300.0,88,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.052262828419217,345,1909,125325.64868632024,0.895940129780687,3,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,8,3,10,2.0,3.3333333333333335,2.6666666666666665,300.0,470.0,471.25,0.0026595744680850686,1.0,1.0,0.0,,0.6486486486486487,,Grupos e amigos
52758042,0.0505040426263902,17345.806166802064,3028.956469607583,105,4,8,apartamento,1,5.0,True,300.0,50,0,4.0,False,False,Meia Praia,Meia Praia (beach band),0.2291859979167213,158,698,34732.096282543935,0.0454536383637511,4,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,8,4,5,4.0,1.25,2.0,300.0,3000.0,3000.0,0.0,0.11111111111111116,0.0,-0.11111111111111116,0.0714285714285714,0.0,0.0714285714285714,Alto padrão e frente-mar
52884842,0.2032160864337653,42357.84720225997,1865.1290300438568,105,4,10,apartamento,5,5.0,False,200.0,29,0,4.0,False,False,Meia Praia,Meia Praia (beach band),0.1835576779952157,452,1927,84814.55478073112,0.1828944777903887,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,4,4,4.0,1.0,2.5,200.0,1900.0,1900.0,0.0,0.11111111111111116,0.0,-0.11111111111111116,0.1071428571428571,0.3513513513513513,-0.24420849420849422,Alto padrão e frente-mar
52969803,0.7560595763635639,30915.65020683053,383.2220221709083,105,2,5,apartamento,27,5.0,False,160.0,30,0,2.0,True,False,Centro,Centro,0.2022820091941819,259,748,61903.45546903171,0.6804536187272076,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,5,2,3,2.0,1.5,2.5,160.0,350.0,335.0,-0.042857142857142816,0.9259259259259259,0.9166666666666666,-0.0092592592592593,0.8214285714285714,0.0,0.8214285714285714,Famílias
53008127,0.8765249214734702,31446.05137943623,339.0018207975811,105,3,9,apartamento,34,4.849999904632568,False,250.0,9,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.3143270913852382,461,1941,62965.49573502829,0.7888724293261231,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,2.0,1.6666666666666667,3.0,250.0,300.0,300.0,0.0,0.8888888888888888,1.0,0.11111111111111116,0.8928571428571429,0.16216216216216217,0.7306949806949807,Grupos e amigos
53077335,0.9879462253822224,122279.2237010017,1177.8971930280886,105,3,7,apartamento,7,5.0,False,250.0,18,0,2.0,False,False,Centro,Centro,0.3852302434356759,135,738,244843.83891399807,0.8891516028440003,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,7,3,4,2.0,1.3333333333333333,2.3333333333333335,250.0,1000.0,1000.0,0.0,1.0,1.0,0.0,,0.7027027027027026,,Alto padrão e frente-mar
53113087,0.896597240196132,53194.076500491254,561.3541312812478,105,3,8,apartamento,12,5.0,False,300.0,19,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2861187651276859,422,1853,106512.30441004572,0.8069375161765188,3,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,8,3,3,2.0,1.0,2.6666666666666665,300.0,650.0,440.0,-0.32307692307692304,0.9259259259259259,0.8333333333333334,-0.09259259259259256,0.8571428571428572,0.2432432432432432,0.613899613899614,Grupos e amigos
53133732,0.5345582909256111,47500.983022771434,818.92347274414,105,2,6,apartamento,10,5.0,True,350.0,36,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0565166257940415,272,1307,95112.83015602536,0.48110246183305,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,6,2,3,2.0,1.5,3.0,350.0,673.0,673.0,0.0,1.0,1.0,0.0,0.8214285714285714,0.0,0.8214285714285714,Famílias
53143021,0.8298649500572667,57457.699571997626,652.210416992027,105,2,6,apartamento,14,4.710000038146973,False,250.0,14,0,3.0,False,True,Meia Praia,Meia Praia (beach band),0.0751576972776118,343,1913,115049.50156352553,0.74687845505154,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,4,3.0,2.0,3.0,250.0,720.0,600.0,-0.16666666666666663,1.0,1.0,0.0,0.8571428571428572,0.3783783783783784,0.4787644787644788,Famílias
53154219,0.3786467749801888,26992.8780874892,648.3277194030729,105,2,5,apartamento,27,4.849999904632568,False,300.0,21,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2284351143768253,361,1344,54048.75574315781,0.34078209748217,2,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5,2,3,2.0,1.5,2.5,300.0,585.3333,577.0,-0.014236845913260021,0.962962962962963,0.9166666666666666,-0.04629629629629639,0.6428571428571428,0.0,0.6428571428571428,Famílias
53175731,0.0590444697308817,7062.892874281478,1055.7845306370723,105,3,7,apartamento,7,5.0,False,360.0,25,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0824197169118809,357,1938,14142.27006712043,0.0531400227577935,3,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,7,3,7,2.0,2.3333333333333335,2.3333333333333335,360.0,1199.0,1199.0,0.0,0.18518518518518523,0.0,-0.18518518518518523,0.1428571428571429,0.0,0.1428571428571429,Famílias
53190433,0.960897661693154,94205.74958319818,931.4432749688448,105,3,8,apartamento,20,4.699999809265137,False,350.0,26,0,2.0,False,False,Centro,Centro,0.1900093336051352,239,775,188631.369071507,0.8648078955238385,3,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,8,3,3,2.0,1.0,2.6666666666666665,350.0,800.0,800.0,0.0,0.962962962962963,0.8333333333333334,-0.12962962962962965,0.8928571428571429,0.2432432432432432,0.6496138996138997,Alto padrão e frente-mar
53195241,0.388385097927754,81213.07095362604,1903.3467937677417,105,4,10,apartamento,12,4.920000076293945,False,350.0,36,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1876930515329149,355,1489,162615.6877713137,0.3495465881349786,4,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,10,4,4,3.0,1.0,2.5,350.0,1875.0,1990.0,0.06133333333333324,0.8518518518518519,0.41666666666666663,-0.43518518518518523,0.7142857142857143,0.0,0.7142857142857143,Alto padrão e frente-mar
53240300,0.5826529146296942,67363.46325156486,1069.5950406943766,105,3,14,apartamento,15,4.929999828338623,False,350.0,28,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.2845579716929278,247,1202,134884.14831112526,0.5243876231667247,3,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,14,3,3,3.0,1.0,4.666666666666667,350.0,990.0,990.0,0.0,0.6666666666666667,1.0,0.33333333333333326,0.7142857142857143,0.0,0.7142857142857143,Alto padrão e frente-mar
53280496,0.9731343938631396,46436.86153765032,453.7102909229047,105,3,7,apartamento,12,5.0,False,260.0,24,0,2.0,True,False,Centro,Centro,0.0619660801305338,150,743,92982.10359756272,0.8758209544768257,3,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,7,3,5,2.0,1.6666666666666667,2.3333333333333335,260.0,380.0,380.0,0.0,1.0,1.0,0.0,,0.21621621621621623,,Famílias
53314692,0.8526134524157781,64831.81386902023,717.3767952361837,105,1,5,apartamento,19,4.579999923706055,False,250.0,86,0,1.0,False,True,Centro,Centro,0.0544078129709947,106,716,129814.94084606836,0.7673521071742003,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,5,1,1,1.0,1.0,5.0,250.0,520.0,520.0,0.0,1.0,1.0,0.0,,0.0,,Casais e escapadas curtas
53325047,0.8829117401350949,48116.11130736314,515.1761825563723,105,2,6,apartamento,20,4.900000095367432,False,250.0,38,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.080804099831724,293,1686,96344.52239339426,0.7946205661215854,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,6,2,2,2.0,1.0,3.0,250.0,450.0,450.0,0.0,1.0,1.0,0.0,0.8928571428571429,0.2702702702702703,0.6225868725868726,Famílias
53337464,0.2193411463958187,16256.00788618316,664.1904616083445,105,2,6,apartamento,14,5.0,False,250.0,11,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0235790160614456,132,788,32549.956205166083,0.1974070317562369,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,2.0,1.5,3.0,250.0,550.0,550.0,0.0,0.5555555555555556,0.5,-0.05555555555555558,0.5714285714285714,0.0,0.5714285714285714,Famílias
53340772,0.7732642649216367,43745.4593408946,530.834573970287,105,3,7,apartamento,17,5.0,False,300.0,15,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1304442528318554,412,1966,87593.01765172319,0.695937838429473,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7,3,5,2.0,1.6666666666666667,2.3333333333333335,300.0,425.0,425.0,0.0,1.0,1.0,0.0,,0.0,,Famílias
53365226,0.7743681268615981,28468.5616264948,344.9894251969031,105,2,5,apartamento,20,4.650000095367432,False,200.0,14,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.1898576164126374,163,660,57003.56696763704,0.6969313141754383,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,2,0,2.0,0.0,2.5,200.0,405.0,377.5,-0.0679012345679012,0.8888888888888888,1.0,0.11111111111111116,0.75,0.45945945945945943,0.29054054054054057,Famílias
53445765,0.8651038936651491,40003.82892104309,436.6220454448263,105,2,6,apartamento,24,5.0,False,200.0,11,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2490825469431639,460,1910,80101.02409741399,0.7785935042986342,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6,2,2,2.0,1.0,3.0,200.0,370.0,400.0,0.08108108108108114,1.0,1.0,0.0,,0.0,,Famílias
53448627,0.9676944827794896,50022.38467570495,491.32312198597305,105,3,12,apartamento,6,5.0,False,290.0,10,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.2393711695289865,169,706,100161.518244346,0.8709250345015407,3,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,12,3,8,2.0,2.6666666666666665,4.0,290.0,445.0,564.0,0.26741573033707855,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.8214285714285714,,,Grupos e amigos
53458717,0.8928510210073616,41971.98886163716,444.6779107499584,105,3,6,apartamento,11,5.0,False,200.0,21,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2928544759773669,382,1518,84041.93753198179,0.8035659189066254,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,3,4,2.0,1.3333333333333333,2.0,200.0,380.0,380.0,0.0,1.0,1.0,0.0,,0.1351351351351351,,Famílias
53474066,0.9483014700668309,102356.02519662117,1024.657053589722,105,3,7,apartamento,15,4.670000076293945,False,200.0,21,0,2.0,False,False,Centro,Centro,0.2079794591003832,157,658,204950.94249533853,0.8534713230601477,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,7,3,3,2.0,1.0,2.3333333333333335,200.0,850.0,850.0,0.0,0.9259259259259259,1.0,0.07407407407407407,0.8928571428571429,0.18918918918918914,0.7036679536679538,Alto padrão e frente-mar
53492577,0.9553293676844276,34342.0115570877,341.4103695649905,105,3,8,apartamento,15,4.929999828338623,False,300.0,21,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2120199297544744,403,1597,68764.17506727565,0.8597964309159848,3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,8,3,3,2.0,1.0,2.6666666666666665,300.0,300.0,300.0,0.0,1.0,1.0,0.0,,0.3513513513513513,,Grupos e amigos
53581602,0.7120132721769494,42494.08368408175,557.5660835305698,105,3,8,apartamento,6,5.0,False,250.0,28,0,2.0,True,False,Centro,Centro,0.2775798659489277,174,772,85087.34571119162,0.6408119449592545,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,3,3,2.0,1.0,2.6666666666666665,250.0,500.0,500.0,0.0,1.0,1.0,0.0,,0.027027027027026973,,Grupos e amigos
53605382,0.9092281561360548,73714.19856375823,767.7240806926072,105,4,7,apartamento,66,4.920000076293945,False,300.0,25,0,3.0,True,True,Centro,Centro,0.039334774534329,146,761,147600.441126054,0.8183053405224494,4,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,7,4,5,3.0,1.25,1.75,300.0,700.0,700.0,0.0,1.0,1.0,0.0,0.8928571428571429,0.3513513513513513,0.5415057915057916,Famílias
53643568,0.9731343938631396,62261.398921158296,608.3235705944979,105,3,7,apartamento,19,5.0,True,199.0,52,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.6177277594111503,255,1783,124668.1117741458,0.8758209544768257,3,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,7,3,5,2.0,1.6666666666666667,2.3333333333333335,199.0,769.0,769.0,0.0,0.5925925925925926,0.6666666666666667,0.07407407407407418,0.6428571428571428,,,Famílias
53645678,0.8038991556593256,67597.63761009056,790.6921494671452,105,3,7,apartamento,13,5.0,False,300.0,20,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.490717858780234,314,1917,135353.04357543323,0.723509240093393,3,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,7,3,5,2.0,1.6666666666666667,2.3333333333333335,300.0,695.0,770.0,0.1079136690647482,1.0,1.0,0.0,,0.0,,Famílias
53669499,0.7422349574044771,53834.230864044366,679.0761716384553,105,3,6,apartamento,58,4.900000095367432,True,200.0,20,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1647960763137764,361,1854,107794.10721452828,0.6680114616640294,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,3,3.0,1.0,2.0,200.0,810.0,810.0,0.0,0.6296296296296297,0.6666666666666667,0.03703703703703709,0.5,0.8648648648648649,-0.3648648648648649,Famílias
53671997,0.968154627472604,45069.48316307377,442.4777360905286,105,2,6,apartamento,12,4.920000076293945,False,250.0,21,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.135288246645151,307,1742,90244.15547893592,0.8713391647253436,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,2,3,2.0,1.5,3.0,250.0,300.0,300.0,0.0,1.0,1.0,0.0,,0.5945945945945945,,Famílias
53717416,0.7374420048493442,55820.18699440744,708.4611211485884,105,3,6,apartamento,34,4.5,True,484.0,6,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.2375906816429286,456,1988,111770.65456374816,0.6636978043644098,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,6,3,3,2.0,1.0,2.0,484.0,630.0,673.0,0.06825396825396823,1.0,1.0,0.0,0.7142857142857143,0.0,0.7142857142857143,Famílias
