listing_id,link_url,micro_zone,bedrooms,usable_area,sale_price,ppsm,ppsm_ratio,monthly_condo_fee,yearly_iptu,dist_beach_km,guests_est,rev_pred,rev_adj,capex,noi_adj,net_yield_adj,payback_adj,n_comps,advertiser_name
2734697721,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS600000-id-2734697721/,Morretes,2,70,600000.0,8571.42857142857,0.7286625113853515,,,0.3257284929846319,6.0,115051.24138019844,102985.37581938866,669900.0,56977.52165930684,0.0850537716962335,11.75726813822512,51.0,Scheeren & Silveira Imobiliaria LTDA
2744978796,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS585000-id-2744978796/,Morretes,2,70,585000.0,8357.142857142857,0.7104459486007179,350.0,900.0,0.3257284929846319,6.0,112386.99400293404,99713.0315174916,655252.5,55699.14621778918,0.0850040957001906,11.764139030747398,51.0,PB IMÓVEIS
2561569266,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-74m2-venda-RS580000-id-2561569266/,Morretes,2,74,580000.0,7837.837837837837,0.6662995036541728,350.0,1000.0,0.3257284929846319,6.0,114851.85340743182,99637.38694801656,655170.0,55685.13056220915,0.0849934071496087,11.765618458379492,51.0,Nei Costa
2769839364,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS794700-id-2769839364/,Morretes,2,60,794700.0,13245.0,1.1259657457182146,1.0,1230.0,0.3257284929846319,4.0,112459.3904432552,117227.5092842763,848024.55,71948.51843121694,0.0848424947499656,11.786546387480024,51.0,USUÁRIO NEWCORE
2759437914,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-68m2-venda-RS550000-id-2759437914/,Morretes,2,68,550000.0,8088.235294117647,0.6875859482435304,,,0.3257284929846319,5.0,110328.32469318224,96772.39089551376,618675.0,52472.13372020692,0.0848137288886845,11.790543973281371,51.0,CONFIARI INVESTIMENTOS IMOBILIÁRIOS
2759017321,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-58m2-venda-RS715000-id-2759017321/,Morretes,2,58,715000.0,12327.586206896553,1.0479758245642774,,,0.3257284929846319,4.0,112459.3904432552,114319.06602456426,767797.5,64974.97382344732,0.0846251437696102,11.81681891994741,51.0,José Junior - Corretor de Imóveis
2643109501,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-50m2-venda-RS580000-id-2643109501/,Morretes,2,50,580000.0,11600.0,0.986123265408176,,,0.3257284929846319,4.0,98164.92389978,97685.984111093,626370.0,52924.00829267031,0.0844932041647433,11.835271367508058,51.0,Egon Pusch
2769968613,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-55m2-venda-RS475000-id-2769968613/,Morretes,2,55,475000.0,8636.363636363636,0.7341826819261498,,,0.3257284929846319,4.0,96058.18614424871,86211.62462125963,529837.5,44721.020700803616,0.0844051632827114,11.847616438470045,51.0,Ruviaro Imóveis
2767584326,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-62m2-venda-RS622100-id-2767584326/,Morretes,2,62,622100.0,10033.870967741936,0.8529856554649975,,100.0,0.3257284929846319,4.0,109855.16268836232,103908.2609361602,681880.65,57510.29975272407,0.0843407123412639,11.856670073567155,51.0,HRM Imóveis
2764631729,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS680000-id-2764631729/,Morretes,2,60,680000.0,11333.333333333334,0.963453765053965,330.0,600.0,0.3257284929846319,4.0,109855.16268836232,108432.95142937492,736020.0,62031.58214729585,0.0842797507503815,11.865246291031212,51.0,Imobille Negócios Imobiliários
2678339346,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-75m2-venda-RS580000-id-2678339346/,Morretes,2,75,580000.0,7733.333333333333,0.6574155102721172,350.0,1000.0,0.3257284929846319,6.0,114851.85340743182,99170.3826785528,656370.0,55311.52714663815,0.0842688226863478,11.866784987871997,51.0,Nei Costa
