airbnb_listing_id,latitude,longitude,suburb,country,state,city,aquisition_date,dist_beach_km,comp_300m,comp_1km,micro_zone
1257341245626158111,-27.136665,-48.59443659999999,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-21 19:01:13.959,0.15032232259604045,336,1587,Meia Praia (beach band)
1261754620394990554,-27.13811069064437,-48.59258666794637,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-21 19:01:13.959,0.09878587311037881,293,1385,Meia Praia (beach band)
1264430504073638439,-27.13483,-48.60726,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.645,0.996222526276883,52,1377,Meia Praia (inland)
30493854,-27.13426,-48.59919,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.3451166389693495,427,1999,Meia Praia (beach band)
28739877,-27.12822,-48.60346,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.2605132687491517,418,1818,Meia Praia (beach band)
1298263687321438249,-27.139942047574166,-48.59184566885233,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:05.671,0.1212950199404735,264,1220,Meia Praia (beach band)
1298639034259987704,-27.12863344689209,-48.61707376723167,Morretes,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:07.601,1.3884929391275505,24,241,Morretes
1294455678599538877,-27.123541565474305,-48.61591631886371,Morretes,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:07.601,1.055914607045174,44,737,Morretes
1292943434213927466,-27.13217054039592,-48.60508683940444,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:05.671,0.6504287932560613,203,1809,Meia Praia (inland)
1295949026927608659,-27.1253841,-48.6072741,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:05.671,0.3759170784168729,306,1570,Meia Praia (inland)
1295160701752430552,-27.08920708611476,-48.61292805255064,Centro,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:19.457,0.49752768258722474,101,552,Centro
1300181335701342835,-27.107022066026584,-48.6196444183588,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:12.651,0.6893547910879504,30,345,Tabuleiro dos Oliveiras
1297226475865304273,-27.129524601777504,-48.59964553266764,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:03:47.426,0.040886099884689844,329,1872,Meia Praia (beach band)
1298678967964045507,-27.128502312272005,-48.60533148050308,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:05.671,0.42495436083509963,378,1780,Meia Praia (inland)
1287797580550004400,-27.11925002177877,-48.61048400402069,Morretes,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:05.671,0.3620045995903579,212,977,Morretes
1300311449989355136,-27.126669506740942,-48.60148552550722,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:03:56.125,0.010072505222898511,194,1714,Meia Praia (beach band)
1193414131980072087,-27.09306,-48.61326,Centro,Brasil,Santa Catarina,Itapema,2025-09-22 19:01:06.318,0.24734683181542166,240,702,Centro
1273261171500755755,-27.127405795916992,-48.60317557564968,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:19:54.141,0.18175793641405055,387,1769,Meia Praia (beach band)
1269002689013489472,-27.138187402593843,-48.59174225341386,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:19:54.141,0.02863711296100286,246,1332,Meia Praia (beach band)
1273217497778761783,-27.134326106996088,-48.596284453021816,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:19:54.141,0.1296259979597584,338,1812,Meia Praia (beach band)
913632017573912703,-27.12894,-48.60759,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:01:22.140,0.6298661320083402,194,1630,Meia Praia (inland)
1054353526536060455,-27.12641,-48.60747,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:16:57.262,0.4557801206413634,267,1636,Meia Praia (inland)
982683513469295024,-27.09649,-48.6126,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 19:38:33.242,0.012371993878111038,129,758,Centro
1254232203932052126,-27.13884,-48.59339,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:54:21.775,0.2054240201441687,373,1394,Meia Praia (beach band)
1254484147811810402,-27.13084853300296,-48.60531069338322,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:54:21.775,0.5847211582292912,266,1811,Meia Praia (inland)
1229942592150628971,-27.1411519,-48.5944802,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:54:18.676,0.4147559230915298,245,1271,Meia Praia (inland)
1254497855495646035,-27.093280979127687,-48.61609229535863,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 19:54:19.600,0.46594394896599595,170,712,Centro
1213820110443745185,-27.1442,-48.58869,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:34:36.457,0.17551214739763046,163,642,Meia Praia (beach band)
1068324036682185254,-27.13971,-48.59147,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:38:36.247,0.07624903679965739,250,1208,Meia Praia (beach band)
1057473437993563177,-27.10096,-48.61677,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 19:38:26.587,0.36937860601185935,134,698,Centro
1201692203719874406,-27.12468,-48.60657,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:38:54.911,0.2743217658117169,364,1550,Meia Praia (beach band)
1244321708155572987,-27.104966,-48.6190118,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-09-30 19:10:15.543,0.5970011177527668,38,441,Tabuleiro dos Oliveiras
1237182629065742198,-27.1232952,-48.6068199,Meia Praia,Brasil,Santa Catarina,Itapema,2024-09-30 19:10:25.203,0.2120526488337249,346,1446,Meia Praia (beach band)
1241963775870811556,-27.141047766322487,-48.594546653330326,Meia Praia,Brasil,Santa Catarina,Itapema,2024-09-30 19:10:13.431,0.4155589344077449,251,1285,Meia Praia (inland)
775408609937031728,-27.11554,-48.61389,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 20:14:37.940,0.5440667598358369,81,610,Morretes
1219440451890811691,-27.1232169,-48.6053887,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:16:22.902,0.08590274910967405,317,1465,Meia Praia (beach band)
1218829864222330185,-27.1224,-48.60581,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:16:22.902,0.08138374639479354,301,1387,Meia Praia (beach band)
1182043782165637473,-27.0936893,-48.6131638,Centro,Brasil,Santa Catarina,Itapema,2024-08-19 19:16:07.791,0.196202185867394,243,727,Centro
1182018398755268829,-27.0936893,-48.6131638,Centro,Brasil,Santa Catarina,Itapema,2024-08-19 19:16:07.791,0.196202185867394,243,727,Centro
1219655958873769070,-27.09231,-48.61455,Centro,Brasil,Santa Catarina,Itapema,2024-09-30 19:10:13.431,0.39937024076812233,206,681,Centro
1203140233522044896,-27.09271779999998,-48.61344441534421,Centro,Brasil,Santa Catarina,Itapema,2024-08-19 19:16:36.199,0.2855555144815237,244,688,Centro
913929715874853789,-27.1359996796,-48.5989990234,Meia Praia,Brasil,Santa Catarina,Itapema,2023-07-31 19:08:31.000,0.4555934039338818,337,1874,Meia Praia (inland)
916052715744473224,-27.1210002899,-48.608001709,Meia Praia,Brasil,Santa Catarina,Itapema,2023-07-31 19:09:04.000,0.2256187362117357,269,1191,Meia Praia (beach band)
892662939259281401,-27.1299991608,-48.6030006409,Meia Praia,Brasil,Santa Catarina,Itapema,2023-07-31 19:09:22.000,0.34276859144278166,407,1892,Meia Praia (beach band)
908830571966859122,-27.1215991974,-48.6064605713,Meia Praia,Brasil,Santa Catarina,Itapema,2023-07-31 19:09:22.000,0.1082018782744692,286,1301,Meia Praia (beach band)
900757690500508426,-27.1420001984,-48.5880012512,Meia Praia,Brasil,Santa Catarina,Itapema,2023-07-31 19:09:37.000,0.0290402238207169,135,726,Meia Praia (beach band)
972445456500197200,-27.1420001984,-48.5970001221,Meia Praia,Brasil,Santa Catarina,Itapema,2023-09-18 19:05:57.000,0.680634879223607,129,1238,Meia Praia (inland)
24561061,-27.107000351,-48.6129989624,Centro,Brasil,Santa Catarina,Itapema,2023-09-18 19:06:00.000,0.041566126601110906,62,425,Centro
1283145087738297626,-27.13288,-48.60196,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:05.289,0.4478766591168053,283,1953,Meia Praia (inland)
1279816466116163356,-27.090596882754483,-48.612115962407714,Centro,Brasil,Santa Catarina,Itapema,2024-11-18 19:03:18.753,0.3300793806363112,130,599,Centro
1278411303068620572,-27.14048617165741,-48.59323007342233,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:03:31.347,0.27089511619264117,320,1265,Meia Praia (beach band)
1283595242224047629,-27.141086112565542,-48.594686169697056,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:03:31.347,0.42985522672375304,243,1285,Meia Praia (inland)
1286265881818788094,-27.13959,-48.59872,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:03:42.467,0.6852050481545531,194,1482,Meia Praia (inland)
1279100959475752460,-27.13493514634579,-48.59544217586517,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-18 19:08:04.773,0.10940662593193934,282,1716,Meia Praia (beach band)
1048753098917846841,-27.14371681213379,-48.60284805297852,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:01:12.343,0.9833794623103947,5,486,Meia Praia (inland)
1049492899701774782,-27.132999420166016,-48.61399841308594,Leopoldo Zarling,Brasil,Santa Catarina,Itapema,2024-01-01 19:03:12.539,1.4080643410329277,11,347,Leopoldo Zarling
1052942227246615615,-27.13500022888184,-48.604000091552734,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:02:42.432,0.7559369738323503,98,1775,Meia Praia (inland)
1056570271629206534,-27.131999969482425,-48.60599899291992,Meia Praia,Brasil,Santa Catarina,Itapema,2024-01-01 19:02:49.732,0.71386302976259,185,1723,Meia Praia (inland)
1306033116658241534,-27.08804331886715,-48.61867278814316,Casa Branca,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:07.601,1.0147909036410638,20,489,Casa Branca
1303904813387687115,-27.121426820281897,-48.617825704346814,Morretes,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:07.601,1.1244480897236246,31,484,Morretes
1301379564444588820,-27.118469779120083,-48.61009675886079,Morretes,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:19.457,0.2908251348181052,215,920,Morretes
1306097236294644480,-27.14280594926904,-48.58926458927154,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:19.457,0.17656942615093693,174,777,Meia Praia (beach band)
1310776606010734623,-27.092262216969356,-48.61169937998056,Centro,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:12.651,0.18188387184041488,204,648,Centro
1311034965460525209,-27.101027132170756,-48.61547120141933,Centro,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:12.651,0.24095079242000078,169,704,Centro
1304403734260231676,-27.1071015,-48.6171918,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:12.651,0.451738838350089,66,384,Tabuleiro dos Oliveiras
1303875579914032798,-27.1061242,-48.6167692,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:12.651,0.39123503571593765,74,415,Tabuleiro dos Oliveiras
1310863651304083661,-27.13234,-48.59933,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:16.332,0.21351493034481786,431,2003,Meia Praia (beach band)
857399330666911489,-27.134543082947737,-48.601472452282906,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:16.332,0.5350197681520027,237,1950,Meia Praia (inland)
1285469358606844167,-27.13361,-48.60002,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:16.332,0.3585383834203436,412,2003,Meia Praia (inland)
1306685327731040168,-27.1356413,-48.5993765,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:16.332,0.45890295331538766,329,1924,Meia Praia (inland)
1306603752778852557,-27.120590193220444,-48.60664442181587,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:04:13.535,0.08430089526758289,228,1175,Meia Praia (beach band)
1308704983598175481,-27.084486895074296,-48.62263753273325,Alto Sao Bento,Brasil,Santa Catarina,Itapema,2024-12-16 19:05:30.184,1.2258460016973738,10,127,Alto Sao Bento
998600982912211659,-27.127626419067383,-48.62752532958984,Sertao do Trombudo,Brasil,Santa Catarina,Itapema,2023-10-24 16:56:30.598,2.2889343362770322,4,42,Sertao do Trombudo
1001457436010199624,-27.13800048828125,-48.59600067138672,Meia Praia,Brasil,Santa Catarina,Itapema,2023-10-24 16:56:27.589,0.36358448707117513,373,1593,Meia Praia (inland)
1313887191033564319,-27.1408564,-48.5984033,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.745670525797668,137,1343,Meia Praia (inland)
1322058610737864863,-27.09495,-48.6142,Centro,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.21859190752183463,257,760,Centro
1318064312179983511,-27.0927395,-48.6133933,Centro,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.2801512211881518,242,689,Centro
1315419697636240888,-27.1355235,-48.5940603,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.045141853387717666,251,1587,Meia Praia (beach band)
1313125057162293363,-27.137615477059043,-48.59872232996908,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.5494253158449482,297,1731,Meia Praia (inland)
1228293905005296104,-27.11766,-48.61129,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.3715927865682703,193,818,Morretes
1315383023701906919,-27.1179739,-48.611579,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:31.845,0.41017600839041457,191,828,Morretes
1319602504096489356,-27.139589379213763,-48.5930042225054,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:33.430,0.20728493645421414,347,1324,Meia Praia (beach band)
1311026076722834123,-27.12937322505833,-48.59976052327879,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:33.430,0.03943043506022932,327,1877,Meia Praia (beach band)
1318301175494168704,-27.14095,-48.58797,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:37.290,0.06583478202543148,74,792,Meia Praia (beach band)
1321156671231129227,-27.12289,-48.61056,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:37.290,0.5388131802458844,92,1259,Morretes
1317451954002590597,-27.1220252,-48.6116108,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:37.290,0.5985662725996812,74,1161,Morretes
777361963604505120,-27.09679,-48.62049,Varzea,Brasil,Santa Catarina,Itapema,2025-01-06 19:01:37.290,0.7403392634528518,41,639,Varzea
1304967004078627456,-27.116416112859284,-48.61199761811214,Morretes,Brasil,Santa Catarina,Itapema,2025-01-06 19:06:37.633,0.391979478186444,159,714,Morretes
1248508282032800302,-27.063625411543164,-48.59638555706912,Ilhota,Brasil,Santa Catarina,Itapema,2024-09-30 19:10:12.397,0.06814632707776011,19,47,Ilhota
1251590675610309191,-27.13299243266464,-48.59894377650404,Meia Praia,Brasil,Santa Catarina,Itapema,2024-09-30 19:10:24.581,0.23303028773023074,424,1990,Meia Praia (beach band)
1079128911247438973,-27.08799934387207,-48.6150016784668,Casa Branca,Brasil,Santa Catarina,Itapema,2024-02-12 19:02:40.004,0.7365419155155117,83,520,Casa Branca
34540951,-27.12384,-48.60459,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:25:59.666,0.05954721112519168,296,1518,Meia Praia (beach band)
24171739,-27.1299991607666,-48.5989990234375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.02078348582834654,322,1854,Meia Praia (beach band)
760964672507631048,-27.13281,-48.59974,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:12:11.205,0.27854937243232686,437,1998,Meia Praia (beach band)
764692834916104045,-27.12187,-48.61757,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 20:09:56.690,1.12105043708445,42,499,Morretes
755847660472987641,-27.1439990997,-48.5887184143,Meia Praia,Brasil,Santa Catarina,Itapema,2022-12-06 12:43:34.000,0.1916083725908049,163,663,Meia Praia (beach band)
769776969258262223,-27.1340007782,-48.5999984741,Meia Praia,Brasil,Santa Catarina,Itapema,2023-01-19 12:18:27.000,0.3860031612278292,393,2002,Meia Praia (inland)
714413334110733158,-27.1329994202,-48.5979995728,Meia Praia,Brasil,Santa Catarina,Itapema,2022-12-06 12:43:34.000,0.16371625262452247,413,1967,Meia Praia (beach band)
42097509,-27.100570678710938,-48.61660003662109,Centro,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.3512362827377264,143,715,Centro
797261187302809924,-27.09499931335449,-48.61299896240234,Centro,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.1078190834652467,230,760,Centro
810817897123849056,-27.13800048828125,-48.59799957275391,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.521128177881264,312,1645,Meia Praia (inland)
825382552172715801,-27.114999771118164,-48.61199951171875,Morretes,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.3474731197408539,112,630,Morretes
826617189908528565,-27.12800025939941,-48.60499954223633,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.36421366684679274,393,1770,Meia Praia (inland)
42240176,-27.13583946228028,-48.59616088867188,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 17:29:35.000,0.22796151786813276,369,1724,Meia Praia (beach band)
31974419,-27.0906600952,-48.6137199402,Centro,Brasil,Santa Catarina,Itapema,2023-06-26 19:14:49.000,0.4492962911697665,144,620,Centro
44554623,-27.13170051574707,-48.60237121582031,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-08 21:34:52.000,0.399594028775388,372,1934,Meia Praia (inland)
749344853179480854,-27.1300106049,-48.6015014648,Meia Praia,Brasil,Santa Catarina,Itapema,2023-01-19 12:18:27.000,0.22166297910651048,454,1919,Meia Praia (beach band)
753566944813003124,-27.1009998322,-48.6139984131,Centro,Brasil,Santa Catarina,Itapema,2022-12-06 12:43:34.000,0.09498076556392201,166,702,Centro
667497066181493943,-27.1199632,-48.6079369,Meia Praia,Brasil,Santa Catarina,Itapema,2022-08-01 11:50:02.000,0.17086871390111086,236,1112,Meia Praia (beach band)
648522985326081489,-27.1358699799,-48.5973014832,Meia Praia,Brasil,Santa Catarina,Itapema,2023-06-26 19:16:42.000,0.31699941342485605,426,1807,Meia Praia (beach band)
45527458,-27.1354408264,-48.5973815918,Meia Praia,Brasil,Santa Catarina,Itapema,2023-06-26 19:16:41.000,0.2925620339615649,426,1837,Meia Praia (beach band)
721932162870590418,-27.14200019836425,-48.59400177001953,Meia Praia,Brasil,Santa Catarina,Itapema,2023-12-11 19:00:56.753,0.4158213311914617,173,1167,Meia Praia (inland)
734774611454860165,-27.13800048828125,-48.59299850463867,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.12761907483996499,316,1448,Meia Praia (beach band)
794947375713324843,-27.12800025939941,-48.60300064086914,Meia Praia,Brasil,Santa Catarina,Itapema,2023-03-02 13:02:00.000,0.20964617779704287,401,1812,Meia Praia (beach band)
19789678,-27.13727,-48.59695,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:11:28.824,0.38914586239130267,372,1669,Meia Praia (inland)
20432864,-27.1356201171875,-48.59539031982422,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,0.15364111128679755,314,1684,Meia Praia (beach band)
25165914,-27.13756,-48.59238,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:10:04.074,0.050327903120256,263,1424,Meia Praia (beach band)
674665840109609741,-27.1188635664,-48.6117198318,Morretes,Brasil,Santa Catarina,Itapema,2022-08-01 15:25:27.000,0.45625034237731643,176,893,Morretes
707087342579493959,-27.1017391066,-48.6143437028,Centro,Brasil,Santa Catarina,Itapema,2022-10-03 13:39:14.000,0.13214005505939863,162,664,Centro
694313018923554703,-27.14393,-48.58896,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:11:34.447,0.214736874504531,165,678,Meia Praia (beach band)
54235622,-27.08634,-48.61463,Alto Sao Bento,Brasil,Santa Catarina,Itapema,2024-10-07 20:25:17.809,0.6862467095091408,71,453,Alto Sao Bento
38946788,-27.1261005402,-48.6167106628,Morretes,Brasil,Santa Catarina,Itapema,2023-06-26 19:15:18.000,1.2370027011695426,32,434,Morretes
29365238,-27.09068,-48.61905,Casa Branca,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.8641199433703783,26,595,Casa Branca
22682127,-27.11811,-48.61737,Morretes,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.9567634950514882,23,489,Morretes
35934720,-27.08966,-48.60553,Canto da Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:11:37.684,0.06109034720673829,18,347,Canto da Praia
51403736,-27.12699,-48.60573,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:25:59.666,0.3502767827694829,380,1683,Meia Praia (inland)
1836680,-27.1005992889,-48.6130714417,Centro,Brasil,Santa Catarina,Itapema,2023-06-26 19:14:29.000,0.0017372926360826803,134,716,Centro
21828399,-27.10036,-48.61715,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 20:11:56.710,0.4049225621880273,115,716,Centro
45711835,-27.12329,-48.60572,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:36:50.942,0.11839624226595302,332,1469,Meia Praia (beach band)
1025356251415331533,-27.115753428001188,-48.611738942563534,Morretes,Brasil,Santa Catarina,Itapema,2024-12-19 17:34:32.645,0.3447789249334123,155,682,Morretes
1062396271225190263,-27.12916,-48.61446,Morretes,Brasil,Santa Catarina,Itapema,2024-12-19 17:34:32.645,1.201144966476183,18,650,Morretes
956604432039220915,-27.13379,-48.60299,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:10:02.572,0.5915331656610546,178,1886,Meia Praia (inland)
953770908066855065,-27.1289997101,-48.6059989929,Meia Praia,Brasil,Santa Catarina,Itapema,2023-08-28 19:03:12.000,0.5111312515247619,323,1758,Meia Praia (inland)
1130433234974669219,-27.123845221935,-48.607161863763,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:01:23.939,0.2711034500159345,321,1494,Meia Praia (beach band)
1011452323460746831,-27.131999969482425,-48.604000091552734,Meia Praia,Brasil,Santa Catarina,Itapema,2023-11-06 19:01:13.300,0.5511335738924918,279,1873,Meia Praia (inland)
988333738103213635,-27.136999130249023,-48.595001220703125,Meia Praia,Brasil,Santa Catarina,Itapema,2023-11-06 19:02:05.310,0.2172369171505543,375,1598,Meia Praia (beach band)
1004910078575857573,-27.121999740600582,-48.60599899291992,Meia Praia,Brasil,Santa Catarina,Itapema,2023-11-06 19:01:58.045,0.08242595022563952,292,1348,Meia Praia (beach band)
1002785860497857801,-27.13800048828125,-48.59299850463867,Meia Praia,Brasil,Santa Catarina,Itapema,2023-11-06 19:02:03.036,0.12761907483996499,316,1448,Meia Praia (beach band)
1278434239537717744,-27.1389966,-48.59317129999999,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:39.383,0.1935136721123304,366,1373,Meia Praia (beach band)
1278402651447247510,-27.093113439355363,-48.61279645767211,Centro,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:40.798,0.20789329526431577,229,700,Centro
1268778966288823537,-27.14308485541857,-48.58594772482967,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:01:42.503,0.08349882763341349,78,517,Meia Praia (beach band)
1102350809508113139,-27.11368,-48.60893,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 19:44:57.371,0.016099415366853585,51,578,Morretes
45673726,-27.13954,-48.59297,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:45:29.617,0.20191412565057815,351,1325,Meia Praia (beach band)
1152837678284548308,-27.066394805908203,-48.59516525268555,Ilhota,Brasil,Santa Catarina,Itapema,2024-05-20 19:01:22.272,0.07402545495856609,25,37,Ilhota
1167553427166603926,-27.13561630249023,-48.59977340698242,Meia Praia,Brasil,Santa Catarina,Itapema,2024-06-10 19:01:23.153,0.48740250697559684,304,1943,Meia Praia (inland)
31169655,-27.13388,-48.59679,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:11:56.710,0.13716892685188328,353,1856,Meia Praia (beach band)
1043599286749467076,-27.12791,-48.62253,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 20:12:10.888,1.8473399275878126,6,116,Morretes
31167122,-27.12486,-48.6083,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:11:46.428,0.427502882492617,220,1526,Meia Praia (inland)
1033984637023835889,-27.10638427734375,-48.61657333374024,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2023-12-18 19:03:02.329,0.37716732814766135,80,413,Tabuleiro dos Oliveiras
1083633025910461931,-27.13802146911621,-48.59752655029297,Meia Praia,Brasil,Santa Catarina,Itapema,2024-02-26 19:00:57.068,0.485249121883181,326,1621,Meia Praia (inland)
1090096975026452849,-27.1299991607666,-48.60300064086914,Meia Praia,Brasil,Santa Catarina,Itapema,2024-02-26 19:00:52.484,0.34276858678887695,407,1892,Meia Praia (beach band)
990551042161332765,-27.08908,-48.60961,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 20:25:17.809,0.32713123627152696,40,481,Centro
565022702671968934,-27.1308193207,-48.6066207886,Meia Praia,Brasil,Santa Catarina,Itapema,2022-11-29 02:09:46.000,0.6858437223077178,192,1710,Meia Praia (inland)
693024169316156606,-27.1371247,-48.594679,Meia Praia,Brasil,Santa Catarina,Itapema,2022-11-08 18:24:34.000,0.2003626443105528,369,1594,Meia Praia (beach band)
39837003,-27.08794,-48.61404,Casa Branca,Brasil,Santa Catarina,Itapema,2024-10-07 19:37:01.565,0.6763824857345929,88,512,Casa Branca
46939505,-27.092611,-48.613708,Centro,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.3131781841838671,237,682,Centro
19034009,-27.12927,-48.60254,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:55:25.386,0.25903733788016897,412,1874,Meia Praia (beach band)
41082289,-27.13137,-48.59889,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.10956853506944782,394,1939,Meia Praia (beach band)
32585103,-27.13984,-48.59174,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.10666105119814613,260,1218,Meia Praia (beach band)
43712530,-27.14229,-48.58914,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:10:00.731,0.12319932696498131,162,816,Meia Praia (beach band)
24353133,-27.12942,-48.60158,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.1904078564496897,409,1896,Meia Praia (beach band)
17294276,-27.13113,-48.59911,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:59:57.401,0.10821023679805253,396,1937,Meia Praia (beach band)
22810332,-27.12723,-48.602,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,0.07863743771109216,272,1764,Meia Praia (beach band)
45184991,-27.12501,-48.60569,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 20:10:40.930,0.22261930268727737,406,1602,Meia Praia (beach band)
